Hawk-Dove Simulation on 03-23 00-02-55,,
Iterations:,500,
Seed used:,11960203,
,,
iteration,agentOneScore,agentTwoScore
0,-3,-3
1,100,0
2,100,0
3,50,50
4,50,50
5,50,50
6,0,100
7,50,50
8,50,50
9,50,50
10,100,0
11,100,0
12,50,50
13,100,0
14,100,0
15,50,50
16,50,50
17,50,50
18,50,50
19,50,50
20,50,50
21,50,50
22,100,0
23,50,50
24,50,50
25,100,0
26,100,0
27,50,50
28,50,50
29,50,50
30,100,0
31,50,50
32,100,0
33,100,0
34,100,0
35,0,100
36,50,50
37,50,50
38,50,50
39,50,50
40,50,50
41,50,50
42,100,0
43,50,50
44,100,0
45,50,50
46,100,0
47,50,50
48,50,50
49,50,50
50,100,0
51,50,50
52,0,100
53,0,100
54,50,50
55,50,50
56,50,50
57,100,0
58,50,50
59,0,100
60,0,100
61,50,50
62,0,100
63,0,100
64,50,50
65,50,50
66,50,50
67,50,50
68,50,50
69,50,50
70,0,100
71,50,50
72,0,100
73,50,50
74,0,100
75,0,100
76,0,100
77,50,50
78,0,100
79,50,50
80,0,100
81,-3,-3
82,50,50
83,0,100
84,-3,-3
85,50,50
86,0,100
87,0,100
88,0,100
89,50,50
90,0,100
91,0,100
92,0,100
93,50,50
94,50,50
95,0,100
96,100,0
97,0,100
98,-3,-3
99,-3,-3
100,0,100
101,0,100
102,0,100
103,-3,-3
104,0,100
105,-3,-3
106,0,100
107,50,50
108,50,50
109,0,100
110,0,100
111,-3,-3
112,0,100
113,0,100
114,0,100
115,0,100
116,-3,-3
117,0,100
118,0,100
119,-3,-3
120,-3,-3
121,-3,-3
122,0,100
123,0,100
124,0,100
125,0,100
126,0,100
127,-3,-3
128,-3,-3
129,0,100
130,0,100
131,-3,-3
132,0,100
133,0,100
134,0,100
135,0,100
136,0,100
137,0,100
138,-3,-3
139,-3,-3
140,0,100
141,-3,-3
142,0,100
143,0,100
144,0,100
145,-3,-3
146,-3,-3
147,0,100
148,0,100
149,0,100
150,-3,-3
151,0,100
152,0,100
153,0,100
154,-3,-3
155,0,100
156,-3,-3
157,0,100
158,-3,-3
159,-3,-3
160,0,100
161,-3,-3
162,-3,-3
163,0,100
164,0,100
165,0,100
166,-3,-3
167,-3,-3
168,0,100
169,-3,-3
170,0,100
171,-3,-3
172,-3,-3
173,-3,-3
174,-3,-3
175,-3,-3
176,0,100
177,0,100
178,-3,-3
179,-3,-3
180,0,100
181,0,100
182,-3,-3
183,0,100
184,0,100
185,0,100
186,-3,-3
187,-3,-3
188,-3,-3
189,-3,-3
190,0,100
191,-3,-3
192,-3,-3
193,0,100
194,-3,-3
195,-3,-3
196,-3,-3
197,0,100
198,0,100
199,-3,-3
200,-3,-3
201,-3,-3
202,0,100
203,0,100
204,0,100
205,-3,-3
206,-3,-3
207,0,100
208,-3,-3
209,0,100
210,0,100
211,0,100
212,-3,-3
213,-3,-3
214,-3,-3
215,-3,-3
216,0,100
217,0,100
218,-3,-3
219,-3,-3
220,-3,-3
221,-3,-3
222,-3,-3
223,-3,-3
224,0,100
225,-3,-3
226,0,100
227,-3,-3
228,-3,-3
229,-3,-3
230,-3,-3
231,-3,-3
232,-3,-3
233,-3,-3
234,-3,-3
235,-3,-3
236,0,100
237,-3,-3
238,-3,-3
239,-3,-3
240,-3,-3
241,-3,-3
242,0,100
243,-3,-3
244,-3,-3
245,-3,-3
246,0,100
247,-3,-3
248,-3,-3
249,-3,-3
250,0,100
251,-3,-3
252,-3,-3
253,-3,-3
254,-3,-3
255,-3,-3
256,0,100
257,0,100
258,-3,-3
259,-3,-3
260,-3,-3
261,0,100
262,-3,-3
263,0,100
264,-3,-3
265,0,100
266,-3,-3
267,-3,-3
268,-3,-3
269,-3,-3
270,-3,-3
271,-3,-3
272,-3,-3
273,-3,-3
274,0,100
275,-3,-3
276,-3,-3
277,-3,-3
278,-3,-3
279,-3,-3
280,-3,-3
281,0,100
282,-3,-3
283,-3,-3
284,0,100
285,100,0
286,-3,-3
287,-3,-3
288,100,0
289,-3,-3
290,-3,-3
291,-3,-3
292,-3,-3
293,-3,-3
294,-3,-3
295,-3,-3
296,-3,-3
297,-3,-3
298,-3,-3
299,100,0
300,-3,-3
301,-3,-3
302,-3,-3
303,-3,-3
304,-3,-3
305,-3,-3
306,-3,-3
307,-3,-3
308,-3,-3
309,-3,-3
310,-3,-3
311,-3,-3
312,-3,-3
313,-3,-3
314,-3,-3
315,-3,-3
316,-3,-3
317,-3,-3
318,-3,-3
319,-3,-3
320,-3,-3
321,-3,-3
322,-3,-3
323,100,0
324,-3,-3
325,-3,-3
326,-3,-3
327,-3,-3
328,-3,-3
329,-3,-3
330,100,0
331,-3,-3
332,-3,-3
333,-3,-3
334,-3,-3
335,-3,-3
336,-3,-3
337,-3,-3
338,-3,-3
339,-3,-3
340,-3,-3
341,-3,-3
342,-3,-3
343,-3,-3
344,-3,-3
345,-3,-3
346,0,100
347,-3,-3
348,-3,-3
349,0,100
350,-3,-3
351,-3,-3
352,-3,-3
353,-3,-3
354,-3,-3
355,-3,-3
356,-3,-3
357,-3,-3
358,-3,-3
359,-3,-3
360,-3,-3
361,-3,-3
362,-3,-3
363,-3,-3
364,-3,-3
365,-3,-3
366,-3,-3
367,-3,-3
368,-3,-3
369,0,100
370,-3,-3
371,-3,-3
372,-3,-3
373,-3,-3
374,-3,-3
375,-3,-3
376,-3,-3
377,-3,-3
378,-3,-3
379,-3,-3
380,-3,-3
381,-3,-3
382,-3,-3
383,-3,-3
384,-3,-3
385,-3,-3
386,-3,-3
387,-3,-3
388,-3,-3
389,-3,-3
390,-3,-3
391,-3,-3
392,-3,-3
393,-3,-3
394,-3,-3
395,-3,-3
396,-3,-3
397,-3,-3
398,-3,-3
399,-3,-3
400,-3,-3
401,-3,-3
402,-3,-3
403,-3,-3
404,-3,-3
405,-3,-3
406,-3,-3
407,-3,-3
408,-3,-3
409,-3,-3
410,-3,-3
411,-3,-3
412,-3,-3
413,0,100
414,-3,-3
415,-3,-3
416,-3,-3
417,-3,-3
418,-3,-3
419,-3,-3
420,-3,-3
421,-3,-3
422,-3,-3
423,-3,-3
424,-3,-3
425,-3,-3
426,-3,-3
427,-3,-3
428,-3,-3
429,-3,-3
430,-3,-3
431,-3,-3
432,-3,-3
433,-3,-3
434,-3,-3
435,-3,-3
436,-3,-3
437,-3,-3
438,-3,-3
439,-3,-3
440,0,100
441,-3,-3
442,-3,-3
443,-3,-3
444,-3,-3
445,-3,-3
446,-3,-3
447,-3,-3
448,-3,-3
449,-3,-3
450,-3,-3
451,-3,-3
452,0,100
453,-3,-3
454,-3,-3
455,-3,-3
456,-3,-3
457,-3,-3
458,-3,-3
459,-3,-3
460,-3,-3
461,-3,-3
462,-3,-3
463,-3,-3
464,-3,-3
465,-3,-3
466,-3,-3
467,-3,-3
468,-3,-3
469,-3,-3
470,0,100
471,-3,-3
472,-3,-3
473,-3,-3
474,-3,-3
475,-3,-3
476,-3,-3
477,-3,-3
478,-3,-3
479,-3,-3
480,-3,-3
481,-3,-3
482,0,100
483,-3,-3
484,-3,-3
485,-3,-3
486,-3,-3
487,-3,-3
488,-3,-3
489,-3,-3
490,-3,-3
491,-3,-3
492,-3,-3
493,-3,-3
494,-3,-3
495,-3,-3
496,-3,-3
497,-3,-3
498,-3,-3
499,-3,-3
