Hawk-Dove Simulation on 03-22 21-45-02,,
Iterations:,100,
Seed used:,8628437,
,,
iteration,agentOneScore,agentTwoScore
0,0.5,0.5
1,0.5,0.5
2,0.5,0.5
3,0.5,0.5
4,0.5,0.5
5,1,-0.70000005
6,-0.70000005,1
7,1,1
8,-0.70000005,1
9,-0.70000005,1
10,-0.70000005,1
11,1,-0.70000005
12,0.5,0.5
13,0.5,0.5
14,0.5,0.5
15,1,-0.70000005
16,-0.70000005,1
17,-0.70000005,1
18,0.5,0.5
19,-0.70000005,1
20,-0.70000005,1
21,0.5,0.5
22,-0.70000005,1
23,0.5,0.5
24,1,1
25,-0.70000005,1
26,1,1
27,1,-0.70000005
28,0.5,0.5
29,0.5,0.5
30,0.5,0.5
31,-0.70000005,1
32,0.5,0.5
33,1,-0.70000005
34,-0.70000005,1
35,0.5,0.5
36,0.5,0.5
37,0.5,0.5
38,1,1
39,0.5,0.5
40,-0.70000005,1
41,0.5,0.5
42,0.5,0.5
43,-0.70000005,1
44,1,-0.70000005
45,-0.70000005,1
46,0.5,0.5
47,1,-0.70000005
48,0.5,0.5
49,0.5,0.5
50,-0.70000005,1
51,-0.70000005,1
52,-0.70000005,1
53,0.5,0.5
54,0.5,0.5
55,0.5,0.5
56,1,-0.70000005
57,0.5,0.5
58,1,1
59,0.5,0.5
60,1,-0.70000005
61,-0.70000005,1
62,-0.70000005,1
63,1,-0.70000005
64,0.5,0.5
65,1,-0.70000005
66,0.5,0.5
67,1,-0.70000005
68,0.5,0.5
69,0.5,0.5
70,1,1
71,0.5,0.5
72,0.5,0.5
73,1,-0.70000005
74,-0.70000005,1
75,0.5,0.5
76,0.5,0.5
77,0.5,0.5
78,0.5,0.5
79,0.5,0.5
80,-0.70000005,1
81,0.5,0.5
82,0.5,0.5
83,1,1
84,-0.70000005,1
85,0.5,0.5
86,1,-0.70000005
87,-0.70000005,1
88,0.5,0.5
89,0.5,0.5
90,1,-0.70000005
91,0.5,0.5
92,0.5,0.5
93,1,-0.70000005
94,-0.70000005,1
95,0.5,0.5
96,1,1
97,-0.70000005,1
98,1,-0.70000005
99,1,-0.70000005
